Timestamp,InitiatorIP,ResponderIP,ResponderPort,Protocol,TotalBytes,Duration
2025-07-08 06:10:37,158.111.253.153,21.186.60.209,25,UDP,626648,2768
2025-07-08 04:07:37,93.197.204.255,199.119.150.212,50002,TCP,638518,1570
2025-07-08 18:32:37,155.223.46.187,89.151.250.197,26803,ICMP,824030,1808
2025-07-08 12:48:37,135.35.12.107,192.168.1.21,1267,TCP,583638,1046
2025-07-08 18:48:37,214.242.245.4,113.250.232.206,35320,TCP,245080,3593
2025-07-08 01:57:37,119.230.201.57,21.186.60.209,995,ICMP,845448,592
2025-07-08 01:03:37,192.168.1.39,45.140.219.165,12328,ICMP,988825,3442
2025-07-07 23:33:37,34.223.180.243,192.168.1.11,47300,ICMP,3999747,3180
2025-07-08 05:19:37,86.11.159.4,130.61.33.173,1267,UDP,900332,2873
2025-07-08 17:41:37,86.98.9.28,130.61.33.173,110,TCP,552184,166
2025-07-08 10:21:37,64.197.92.250,214.242.245.4,28711,ICMP,720906,1973
2025-07-08 18:36:37,221.91.60.15,34.40.188.108,63638,TCP,829927,2338
2025-07-08 12:24:37,113.250.232.206,101.185.34.222,59980,UDP,266950,2540
2025-07-07 23:46:37,194.121.40.156,192.168.1.11,3083,ICMP,593172,2592
2025-07-08 00:01:37,132.2.73.56,192.168.1.33,6297,UDP,336937,2475
2025-07-08 12:11:37,169.36.133.71,83.66.230.243,63638,TCP,179477,875
2025-07-08 00:41:37,90.220.109.29,162.113.81.3,3083,UDP,451025,2572
2025-07-08 14:27:37,192.168.1.41,192.168.1.11,63007,UDP,478399,2363
2025-07-08 07:13:37,192.168.1.17,184.186.181.36,25049,ICMP,116694,962
2025-07-08 09:26:37,45.140.219.165,205.10.108.167,40074,UDP,623234,964
2025-07-08 12:07:37,93.98.62.57,207.204.98.62,18571,TCP,482881,2256
2025-07-08 07:37:37,209.173.79.182,147.17.218.28,26803,UDP,494648,3142
2025-07-07 21:51:37,115.47.181.91,221.91.60.15,50339,ICMP,814223,922
2025-07-07 21:45:37,192.168.1.22,67.173.190.95,7940,UDP,443965,1714
2025-07-08 16:46:37,192.168.1.28,177.16.66.94,45607,ICMP,309800,2975
2025-07-08 15:01:37,63.227.43.1,40.86.164.32,25,ICMP,66828,1157
2025-07-08 19:30:37,110.136.87.160,90.220.109.29,8685,ICMP,67025,1514
2025-07-08 05:33:37,113.250.232.206,101.185.34.222,25049,ICMP,724982,2556
2025-07-08 04:28:37,18.125.169.171,54.207.22.164,62257,ICMP,77764,2434
2025-07-08 18:49:37,192.168.1.41,192.168.1.26,29147,UDP,360754,2702
2025-07-07 23:05:37,192.168.1.40,155.223.46.187,51020,TCP,679672,2654
2025-07-08 01:00:37,87.245.134.116,192.168.1.45,28431,UDP,1092068,709
2025-07-07 21:06:37,86.98.9.28,186.32.162.56,23666,UDP,833703,1364
2025-07-08 16:29:37,91.57.11.161,177.16.66.94,52209,UDP,654671,1997
2025-07-08 01:56:37,192.168.1.14,43.93.233.226,47300,UDP,683474,2933
2025-07-08 08:44:37,77.157.103.122,93.197.204.255,43409,TCP,247461,2477
2025-07-08 05:33:37,4.146.247.130,134.82.248.42,2658,TCP,938542,977
2025-07-08 09:25:37,192.168.1.27,151.41.54.241,15577,UDP,299898,1420
2025-07-08 04:41:37,78.45.118.32,192.168.1.44,26803,UDP,1675782,3242
2025-07-08 17:41:37,91.57.11.161,64.197.92.250,6297,ICMP,184444,1541
2025-07-08 18:34:37,164.18.185.120,104.197.200.107,53980,ICMP,778409,832
2025-07-08 05:30:37,110.136.87.160,86.11.159.4,15577,TCP,366869,2339
2025-07-08 15:38:37,221.91.60.15,222.189.22.20,1264,ICMP,264126,3251
2025-07-08 02:53:37,192.168.1.18,34.40.188.108,6647,TCP,819778,1074
2025-07-07 20:36:37,63.227.43.1,192.168.1.20,2589,UDP,512030,1887
2025-07-08 16:45:37,192.168.1.43,135.35.12.107,110,UDP,160347,115
2025-07-08 05:43:37,192.168.1.18,34.40.188.108,22,UDP,168640,3497
2025-07-08 16:38:37,164.18.185.120,192.168.1.41,25085,TCP,7176791,2556
2025-07-08 05:09:37,78.45.118.32,18.125.169.171,9191,UDP,728482,83
2025-07-08 03:21:37,192.168.1.28,54.207.22.164,9191,TCP,481939,1356
2025-07-07 22:25:37,34.40.188.108,54.207.22.164,59980,UDP,836002,2361
2025-07-08 10:59:37,184.186.181.36,192.168.1.31,63638,UDP,655312,1545
2025-07-08 05:42:37,155.223.46.187,192.168.1.14,25,ICMP,423120,1050
2025-07-08 19:39:37,155.161.184.245,14.63.72.134,7940,ICMP,220426,3385
2025-07-08 05:52:37,87.101.231.9,192.168.1.25,23666,ICMP,130232,2617
2025-07-08 10:26:37,87.245.134.116,192.168.1.29,50927,UDP,344216,1149
2025-07-08 01:04:37,119.230.201.57,192.168.1.17,45607,TCP,892495,3165
2025-07-08 04:07:37,16.73.143.75,54.150.255.8,53980,TCP,128555,220
2025-07-08 01:43:37,192.168.1.30,135.35.12.107,9191,ICMP,884001,1262
2025-07-08 16:57:37,192.168.1.10,192.168.1.34,80,ICMP,378027,1297
2025-07-08 01:59:37,192.168.1.23,83.66.230.243,14977,TCP,991410,3436
2025-07-08 16:24:37,118.133.134.241,87.101.231.9,1264,UDP,974894,474
2025-07-08 12:57:37,64.156.38.99,192.168.1.29,6647,TCP,815338,276
2025-07-08 17:53:37,192.168.1.44,209.173.79.182,43649,TCP,995456,3241
2025-07-07 23:29:37,188.203.9.207,16.73.143.75,28711,UDP,105593,1497
2025-07-08 00:01:37,169.36.133.71,155.223.46.187,47300,ICMP,618146,2522
2025-07-08 05:49:37,192.168.1.23,147.17.218.28,9191,TCP,488965,2815
2025-07-08 06:50:37,43.93.233.226,192.168.1.40,3083,TCP,97498,112
2025-07-08 09:41:37,192.168.1.44,192.168.1.18,12328,ICMP,270924,2919
2025-07-08 05:57:37,192.168.1.49,64.197.92.250,25,ICMP,714126,270
2025-07-08 16:04:37,192.168.1.19,54.150.255.8,39805,UDP,804794,1736
2025-07-08 19:04:37,83.66.230.243,192.168.1.14,12645,TCP,8023552,2292
2025-07-08 02:20:37,14.63.72.134,64.197.92.250,22,ICMP,368202,3340
2025-07-08 14:22:37,45.140.219.165,192.168.1.18,6647,UDP,507672,1115
2025-07-08 17:06:37,87.245.134.116,192.168.1.27,28711,ICMP,8213594,2070
2025-07-08 10:07:37,192.168.1.45,117.155.34.21,47300,ICMP,801064,2942
2025-07-08 05:37:37,4.146.247.130,18.125.169.171,51020,TCP,772615,1613
2025-07-08 01:02:37,155.161.184.245,54.207.22.164,1264,UDP,771371,2001
2025-07-08 19:24:37,157.149.95.221,147.17.218.28,47300,UDP,352676,1051
2025-07-08 09:57:37,45.140.219.165,192.168.1.11,1267,UDP,3241576,2959
2025-07-07 19:47:37,192.168.1.44,119.230.201.57,38863,UDP,997396,860
2025-07-08 06:33:37,78.246.182.161,83.66.230.243,6647,UDP,968209,1896
2025-07-07 20:05:37,205.10.108.167,192.168.1.20,23666,UDP,4752564,2544
2025-07-08 00:23:37,4.146.247.130,192.168.1.38,52209,UDP,420308,1057
2025-07-07 22:49:37,87.101.231.9,13.142.96.159,24287,ICMP,562242,985
2025-07-07 23:38:37,117.224.253.21,192.168.1.45,58686,TCP,9721450,614
2025-07-08 04:05:37,169.36.133.71,195.91.185.194,80,ICMP,508725,2107
2025-07-08 15:34:37,195.137.250.173,54.150.255.8,43649,UDP,714404,1499
2025-07-08 16:58:37,132.2.73.56,192.168.1.16,62257,ICMP,957923,432
2025-07-08 18:57:37,192.168.1.42,192.168.1.16,47300,UDP,859681,3110
2025-07-08 08:13:37,196.44.170.188,222.151.192.86,23177,ICMP,223516,2755
2025-07-08 11:35:37,65.46.117.115,90.220.109.29,23425,UDP,412317,2815
2025-07-08 16:52:37,164.231.212.154,139.227.194.220,2658,TCP,184334,3359
2025-07-07 22:59:37,18.125.169.171,54.207.22.164,18571,ICMP,840237,1863
2025-07-08 05:01:37,152.129.38.82,192.168.1.22,45878,ICMP,251853,2679
2025-07-08 02:16:37,207.204.98.62,221.254.243.92,21,UDP,82283,2330
2025-07-08 05:28:37,214.242.245.4,192.168.1.23,26803,ICMP,943730,1765
2025-07-08 18:06:37,192.168.1.26,110.136.87.160,25,ICMP,178665,1078
2025-07-08 13:04:37,194.121.40.156,192.168.1.21,6297,TCP,24837,2319
2025-07-08 16:40:37,18.125.169.171,83.157.199.74,43786,ICMP,109203,2239
2025-07-08 06:09:37,192.168.1.16,192.168.1.23,12328,UDP,755674,621
2025-07-08 04:26:37,147.17.218.28,69.18.75.160,28711,UDP,99892,2580
2025-07-08 10:35:37,192.168.1.20,192.168.1.16,45417,ICMP,288303,2717
2025-07-08 03:53:37,192.168.1.45,192.168.1.48,3083,UDP,266556,386
2025-07-08 15:44:37,199.119.150.212,134.82.248.42,39805,TCP,715113,170
2025-07-08 11:34:37,212.104.57.85,91.57.11.161,63638,TCP,344224,56
2025-07-08 06:54:37,155.161.184.245,192.168.1.42,22,UDP,595618,3171
2025-07-08 13:18:37,183.179.143.44,192.168.1.26,6297,UDP,363601,1481
2025-07-08 18:32:37,162.12.220.96,205.10.108.167,52209,UDP,282828,1363
2025-07-08 04:22:37,205.10.108.167,188.203.9.207,50002,UDP,299329,3554
2025-07-08 06:23:37,192.168.1.39,147.17.218.28,29147,ICMP,876615,2452
2025-07-08 10:24:37,4.146.247.130,86.11.159.4,12328,UDP,478162,762
2025-07-07 20:00:37,65.46.117.115,192.168.1.24,47300,TCP,3917105,1467
2025-07-08 18:01:37,40.86.164.32,85.38.165.125,26803,TCP,489322,1307
2025-07-07 21:45:37,177.16.66.94,32.224.9.231,14977,UDP,895409,3370
2025-07-08 00:46:37,222.151.192.86,162.113.81.3,8685,TCP,363380,1988
2025-07-08 16:03:37,192.168.1.30,157.149.95.221,50927,UDP,445159,2344
2025-07-07 21:00:37,86.11.159.4,119.230.201.57,35320,UDP,789065,188
2025-07-08 09:24:37,101.185.34.222,192.168.1.49,53980,ICMP,7594379,97
2025-07-08 18:11:37,192.168.1.11,91.57.11.161,25049,TCP,812809,1823
2025-07-08 14:48:37,221.91.60.15,100.21.146.64,28711,UDP,837450,2463
2025-07-08 00:48:37,78.45.118.32,192.168.1.47,22,TCP,275548,2226
2025-07-08 12:00:37,162.31.176.95,192.168.1.29,45878,ICMP,749391,2901
2025-07-07 22:56:37,45.140.219.165,192.168.1.46,43649,ICMP,2698259,2003
2025-07-08 10:54:37,195.91.185.194,207.204.98.62,1267,TCP,388736,867
2025-07-08 14:05:37,192.168.1.11,86.11.159.4,9191,ICMP,23562,833
2025-07-08 03:23:37,222.189.22.20,54.205.54.78,59980,UDP,896094,3454
2025-07-08 13:07:37,192.168.1.30,192.168.1.45,21,ICMP,263699,3353
2025-07-08 16:01:37,86.98.9.28,192.168.1.31,34823,ICMP,65805,2355
2025-07-08 09:25:37,69.18.75.160,119.230.201.57,80,TCP,217478,1625
2025-07-08 00:47:37,135.35.12.107,4.146.247.130,34823,TCP,283748,3091
2025-07-08 18:53:37,54.205.54.78,192.168.1.49,25,TCP,146693,1203
2025-07-08 00:30:37,192.168.1.36,85.38.165.125,6297,ICMP,171346,3061
2025-07-08 17:11:37,93.197.204.255,83.157.199.74,43409,ICMP,742399,2936
2025-07-08 08:12:37,186.32.162.56,158.111.253.153,52209,UDP,683440,3564
2025-07-08 12:05:37,211.39.231.57,195.137.250.173,14977,ICMP,443389,183
2025-07-08 01:53:37,157.149.95.221,115.47.181.91,45878,ICMP,460295,687
2025-07-08 12:23:37,155.161.184.245,192.168.1.32,12328,TCP,1571085,1641
2025-07-08 09:07:37,87.101.231.9,54.207.22.164,63638,UDP,141089,3441
2025-07-08 09:57:37,117.224.253.21,221.91.60.15,28431,UDP,944568,694
2025-07-08 02:15:37,192.168.1.22,139.227.194.220,23007,UDP,327807,1531
2025-07-08 00:06:37,192.168.1.21,18.125.169.171,23666,ICMP,410333,1017
2025-07-08 09:52:37,78.45.118.32,34.223.180.243,47300,TCP,247791,429
2025-07-08 07:46:37,117.155.34.21,77.157.103.122,45878,UDP,869344,57
2025-07-08 10:18:37,202.202.173.55,54.150.255.8,43642,ICMP,503975,1553
2025-07-07 20:05:37,192.168.1.47,164.18.185.120,23177,ICMP,344483,3596
2025-07-08 00:03:37,34.223.180.243,36.89.237.242,43642,TCP,953877,1562
2025-07-08 16:38:37,192.168.1.23,221.254.243.92,25085,TCP,888074,2246
2025-07-08 08:11:37,54.207.22.164,192.168.1.28,35320,TCP,8803219,1543
2025-07-08 05:03:37,115.47.181.91,36.89.237.242,63007,TCP,187751,2233
2025-07-08 17:48:37,221.254.243.92,192.168.1.14,23666,ICMP,704771,573
2025-07-08 15:04:37,64.197.92.250,222.151.192.86,51020,ICMP,67864,205
2025-07-08 14:09:37,113.250.232.206,192.168.1.44,1337,ICMP,5787697,2306
2025-07-08 14:08:37,186.32.162.56,14.63.72.134,2589,ICMP,614724,772
2025-07-08 08:08:37,115.47.181.91,132.2.73.56,23007,TCP,793923,1534
2025-07-08 14:36:37,36.89.237.242,192.168.1.39,47300,TCP,4872737,1934
2025-07-08 14:47:37,119.230.201.57,192.168.1.39,39805,ICMP,412548,2255
2025-07-08 12:58:37,4.66.167.88,192.168.1.13,50339,UDP,30229,1169
2025-07-07 21:54:37,40.86.164.32,164.231.212.154,1267,TCP,18635,1137
2025-07-08 12:13:37,192.168.1.10,219.182.96.152,47300,UDP,532262,164
2025-07-08 02:19:37,192.168.1.27,184.186.181.36,29147,UDP,564818,3479
2025-07-08 09:18:37,219.182.96.152,192.168.1.11,63638,UDP,710629,1279
2025-07-07 21:14:37,43.93.233.226,192.168.1.43,39805,ICMP,730310,1174
2025-07-08 14:39:37,87.245.134.116,192.168.1.41,43642,TCP,8474300,3465
2025-07-08 12:45:37,117.224.253.21,135.35.12.107,62257,UDP,785043,2192
2025-07-07 21:34:37,192.168.1.48,192.168.1.34,52209,TCP,195284,2325
2025-07-07 21:49:37,207.204.98.62,134.82.248.42,7940,UDP,856565,1384
2025-07-08 17:09:37,192.168.1.26,87.159.69.91,53,TCP,287211,2555
2025-07-08 18:20:37,54.150.255.8,192.168.1.24,47300,TCP,775630,1225
2025-07-08 04:55:37,192.168.1.18,93.98.62.57,62257,UDP,895712,2381
2025-07-08 12:29:37,192.168.1.13,40.86.164.32,8685,ICMP,80392,2874
2025-07-08 18:36:37,162.12.220.96,65.46.117.115,9191,UDP,767531,1470
2025-07-08 09:08:37,205.10.108.167,192.168.1.27,7940,ICMP,3633428,1148
2025-07-08 11:13:37,147.17.218.28,192.168.1.16,62257,ICMP,873257,1478
2025-07-07 20:34:37,192.168.1.30,87.245.134.116,50339,TCP,582861,3226
2025-07-08 03:32:37,192.168.1.29,192.168.1.16,22,UDP,101986,3084
2025-07-08 15:09:37,12.2.236.183,192.168.1.45,23007,UDP,4956461,1023
2025-07-08 03:07:37,118.133.134.241,115.47.181.91,47300,UDP,228535,2203
2025-07-08 06:17:37,83.66.230.243,192.168.1.29,15577,ICMP,9148356,2309
2025-07-08 00:48:37,89.151.250.197,77.157.103.122,51020,TCP,453902,2878
2025-07-08 12:22:37,135.35.12.107,113.250.232.206,21,UDP,457626,381
2025-07-08 03:06:37,115.5.29.97,87.245.134.116,59980,TCP,345437,706
2025-07-08 05:43:37,132.2.73.56,192.168.1.47,3083,UDP,5114009,3291
2025-07-08 00:13:37,87.101.231.9,192.168.1.43,43642,TCP,466249,680
2025-07-08 14:18:37,192.168.1.11,21.186.60.209,35320,TCP,541730,2769
2025-07-07 22:06:37,199.197.11.203,192.168.1.31,50002,ICMP,8321445,2853
2025-07-08 13:06:37,4.66.167.88,192.168.1.44,23425,ICMP,7565294,2230
2025-07-08 06:43:37,158.111.253.153,192.168.1.18,58686,UDP,182384,1196
2025-07-08 14:12:37,14.63.72.134,119.229.134.49,18571,ICMP,187396,3137
2025-07-07 20:26:37,185.199.25.83,152.129.38.82,6297,TCP,525158,963
2025-07-08 02:23:37,87.159.69.91,90.220.109.29,53980,TCP,993546,1920
2025-07-08 06:20:37,192.168.1.40,13.142.96.159,50339,UDP,409026,552
2025-07-08 01:21:37,196.44.170.188,132.2.73.56,995,UDP,112297,326
2025-07-07 21:26:37,192.168.1.18,119.230.201.57,45607,ICMP,798778,592
2025-07-08 01:43:37,221.91.60.15,64.94.201.159,8685,ICMP,717588,2337
2025-07-07 20:54:37,130.61.33.173,192.168.1.44,43642,ICMP,587125,1779
2025-07-08 17:03:37,140.172.144.237,222.189.22.20,45417,ICMP,548874,171
2025-07-07 23:42:37,4.66.167.88,195.137.250.173,12645,UDP,819583,1443
2025-07-08 12:53:37,117.155.34.21,45.140.219.165,7940,UDP,913201,1879
2025-07-08 04:35:37,192.168.1.31,32.224.9.231,80,TCP,832442,538
2025-07-08 03:54:37,192.168.1.26,188.203.9.207,143,ICMP,946691,951
2025-07-08 11:22:37,192.168.1.22,87.245.134.116,28711,TCP,775327,1684
2025-07-08 06:27:37,219.182.96.152,192.168.1.24,21,TCP,608813,1513
2025-07-08 09:28:37,192.168.1.24,192.168.1.47,52209,TCP,80609,3412
2025-07-07 23:01:37,214.242.245.4,40.86.164.32,45607,ICMP,188968,2810
2025-07-08 06:02:37,192.168.1.31,64.156.38.99,53980,ICMP,877038,2759
2025-07-07 20:41:37,192.168.1.25,54.205.54.78,23177,UDP,859013,982
2025-07-07 23:08:37,157.149.95.221,199.197.11.203,50002,ICMP,487775,3117
2025-07-08 04:06:37,85.38.165.125,13.142.96.159,25,ICMP,569807,130
2025-07-08 05:06:37,54.150.255.8,194.121.40.156,8685,UDP,567658,279
2025-07-08 01:46:37,119.229.134.49,192.168.1.18,110,TCP,43533,474
2025-07-08 09:38:37,83.66.230.243,211.39.231.57,23177,UDP,807596,3358
2025-07-08 00:57:37,162.31.176.95,192.168.1.12,6297,UDP,828421,191
2025-07-07 20:58:37,93.197.204.255,192.168.1.40,12328,TCP,9892849,1573
2025-07-08 19:28:37,212.104.57.85,155.161.184.245,39805,ICMP,373422,221
2025-07-07 22:21:37,65.46.117.115,118.133.134.241,28711,UDP,757718,1263
2025-07-08 02:10:37,12.64.85.94,147.17.218.28,6297,UDP,440143,3157
2025-07-08 09:35:37,221.91.60.15,91.57.11.161,45417,TCP,109714,705
2025-07-08 19:41:37,212.104.57.85,210.38.190.248,9191,UDP,677456,2500
2025-07-08 09:43:37,192.168.1.40,115.5.29.97,23666,UDP,334913,2116
2025-07-08 16:42:37,117.155.34.21,192.168.1.47,25049,TCP,867371,998
2025-07-08 17:19:37,162.12.220.96,192.168.1.21,63007,TCP,72220,1538
2025-07-08 00:16:37,13.142.96.159,192.168.1.46,29147,ICMP,852616,2006
2025-07-08 08:15:37,192.168.1.29,104.197.200.107,7940,UDP,728379,2864
2025-07-08 11:18:37,192.168.1.30,78.246.182.161,25049,UDP,337742,1489
2025-07-08 17:49:37,192.168.1.32,192.168.1.40,29147,TCP,455202,1780
2025-07-08 09:58:37,117.224.253.21,87.101.231.9,45607,UDP,771259,2194
2025-07-07 21:15:37,192.168.1.34,104.197.200.107,443,UDP,181141,1566
2025-07-08 07:52:37,199.119.150.212,192.168.1.14,23177,ICMP,3457868,1307
2025-07-08 16:05:37,192.168.1.41,164.231.212.154,53,UDP,555165,2978
2025-07-08 14:18:37,192.168.1.23,93.98.62.57,25085,UDP,625925,51
2025-07-08 10:21:37,164.231.212.154,192.168.1.44,51020,UDP,27537,693
2025-07-08 11:00:37,192.168.1.16,164.231.212.154,62257,ICMP,304269,1121
2025-07-08 12:40:37,89.151.250.197,78.246.182.161,995,ICMP,842770,389
2025-07-08 13:57:37,192.168.1.43,64.94.201.159,3083,ICMP,287796,2644
2025-07-08 05:35:37,199.197.11.203,43.93.233.226,6297,UDP,513433,2599
2025-07-08 11:45:37,104.197.200.107,67.173.190.95,51020,ICMP,555490,1895
2025-07-08 02:21:37,45.140.219.165,117.155.34.21,38863,TCP,474749,2922
2025-07-08 16:08:37,207.204.98.62,192.168.1.40,59980,UDP,531108,1526
2025-07-07 22:47:37,192.168.1.13,155.223.46.187,40074,TCP,43588,2178
2025-07-08 02:12:37,213.219.150.233,192.168.1.25,6297,ICMP,1742730,3242
2025-07-08 04:48:37,63.227.43.1,14.63.72.134,47300,ICMP,113236,3405
2025-07-08 03:02:37,207.204.98.62,192.168.1.29,995,UDP,612078,536
2025-07-07 21:50:37,211.39.231.57,192.168.1.39,50002,UDP,955651,774
2025-07-07 23:03:37,192.168.1.48,4.146.247.130,7940,UDP,50342,1022
2025-07-08 02:13:37,117.224.253.21,192.168.1.17,63638,TCP,1929628,1296
2025-07-08 12:42:37,12.2.236.183,192.168.1.21,63007,UDP,409952,2516
2025-07-08 15:00:37,45.140.219.165,192.168.1.17,23007,UDP,5867269,3447
2025-07-07 22:12:37,188.203.9.207,83.157.199.74,6297,ICMP,727403,1735
2025-07-07 23:34:37,90.220.109.29,221.91.60.15,45607,ICMP,455794,95
2025-07-08 12:04:37,115.47.181.91,221.254.243.92,29147,ICMP,883878,2430
2025-07-08 03:56:37,54.150.255.8,134.82.248.42,7940,ICMP,824898,2439
2025-07-08 10:10:37,34.223.180.243,64.94.201.159,47300,UDP,890481,750
2025-07-08 02:35:37,78.246.182.161,184.186.181.36,14977,ICMP,748001,1774
2025-07-08 06:45:37,192.168.1.37,221.91.60.15,52209,TCP,394141,1113
2025-07-08 10:52:37,192.168.1.22,78.246.182.161,22,TCP,230159,940
2025-07-08 05:11:37,186.32.162.56,184.186.181.36,50339,ICMP,170609,1278
2025-07-08 05:41:37,162.12.220.96,40.86.164.32,59980,TCP,467049,3170
2025-07-08 19:34:37,115.47.181.91,201.118.141.193,29147,ICMP,315180,1754
2025-07-08 05:49:37,162.113.81.3,192.168.1.42,50339,ICMP,9002886,1108
2025-07-08 19:29:37,118.133.134.241,4.146.247.130,110,TCP,591671,3340
2025-07-08 00:47:37,164.231.212.154,192.168.1.19,15577,TCP,5209187,3159
2025-07-08 14:26:37,54.150.255.8,192.168.1.39,443,TCP,720711,3356
2025-07-08 06:21:37,205.10.108.167,192.168.1.37,12328,UDP,253058,914
2025-07-07 20:54:37,192.168.1.11,162.113.81.3,6647,ICMP,739822,664
2025-07-07 22:07:37,192.168.1.21,192.168.1.45,2658,UDP,49075,3464
2025-07-08 16:32:37,113.250.232.206,91.57.11.161,1267,UDP,630207,2311
2025-07-08 01:52:37,134.82.248.42,192.168.1.27,18571,ICMP,226777,2860
2025-07-08 08:09:37,90.220.109.29,69.18.75.160,14977,TCP,829135,3125
2025-07-08 04:52:37,162.31.176.95,134.82.248.42,110,UDP,673373,1128
2025-07-08 18:42:37,117.224.253.21,192.168.1.31,6297,UDP,531472,1789
2025-07-08 01:10:37,130.61.33.173,192.168.1.42,995,TCP,282695,150
2025-07-07 22:03:37,192.168.1.13,192.168.1.28,3083,ICMP,492052,507
2025-07-08 11:58:37,195.91.185.194,155.161.184.245,993,UDP,195769,2920
2025-07-08 09:44:37,89.151.250.197,192.168.1.38,62257,ICMP,703365,2325
2025-07-08 03:14:37,115.47.181.91,192.168.1.42,143,ICMP,251676,1169
2025-07-08 08:12:37,100.21.146.64,192.168.1.39,2658,TCP,727582,2856
2025-07-08 02:25:37,115.47.181.91,201.118.141.193,50002,TCP,181150,3054
2025-07-07 20:49:37,16.73.143.75,119.230.201.57,38863,ICMP,947971,728
2025-07-08 06:51:37,78.246.182.161,192.168.1.37,43642,TCP,2703746,3433
2025-07-08 09:43:37,77.157.103.122,147.17.218.28,23177,UDP,682178,1025
2025-07-07 23:52:37,93.98.62.57,192.168.1.31,1267,UDP,1191280,1300
2025-07-08 02:47:37,177.16.66.94,69.18.75.160,6647,ICMP,48063,2417
2025-07-08 02:49:37,188.203.9.207,43.93.233.226,8685,ICMP,361665,174
2025-07-07 21:57:37,192.168.1.34,169.36.133.71,58686,ICMP,183089,727
2025-07-08 00:25:37,202.202.173.55,192.168.1.33,45878,ICMP,8337509,3173
2025-07-08 06:05:37,43.93.233.226,40.86.164.32,50339,UDP,413234,2206
2025-07-07 21:56:37,18.125.169.171,115.5.29.97,28431,ICMP,357535,1520
2025-07-08 06:29:37,192.168.1.24,192.168.1.19,25,TCP,280126,1518
2025-07-08 03:04:37,184.186.181.36,192.168.1.43,23177,UDP,9939605,3216
2025-07-08 16:53:37,222.151.192.86,192.168.1.20,45607,UDP,306201,382
2025-07-07 22:57:37,117.155.34.21,54.207.22.164,1267,UDP,882500,1803
2025-07-08 11:44:37,212.104.57.85,134.82.248.42,63638,ICMP,444199,1267
2025-07-08 02:36:37,64.94.201.159,12.2.236.183,59980,ICMP,325524,3199
2025-07-08 04:25:37,69.18.75.160,213.219.150.233,24287,ICMP,863089,2837
2025-07-08 04:52:37,69.18.75.160,86.98.9.28,35320,UDP,259592,2314
2025-07-08 10:19:37,104.197.200.107,192.168.1.30,1264,UDP,407340,1923
2025-07-07 19:53:37,4.66.167.88,192.168.1.35,26803,UDP,945077,2784
2025-07-08 13:40:37,192.168.1.44,101.185.34.222,58686,ICMP,6843,1623
2025-07-08 07:25:37,183.179.143.44,157.149.95.221,25049,ICMP,763360,1496
2025-07-08 08:19:37,83.157.199.74,43.93.233.226,9191,UDP,434928,115
2025-07-08 18:50:37,54.207.22.164,192.168.1.31,23007,ICMP,9674348,3531
2025-07-07 22:37:37,192.168.1.35,162.113.81.3,38863,TCP,399167,1304
2025-07-08 13:54:37,91.57.11.161,195.137.250.173,50339,ICMP,900726,1791
2025-07-08 17:56:37,221.254.243.92,209.173.79.182,2658,ICMP,210280,289
2025-07-08 12:09:37,164.231.212.154,213.219.150.233,25085,ICMP,52224,28
2025-07-07 21:54:37,164.231.212.154,186.32.162.56,59980,TCP,521975,1155
2025-07-07 21:35:37,195.137.250.173,155.161.184.245,29147,ICMP,496146,598
2025-07-08 12:22:37,192.168.1.25,205.10.108.167,3083,TCP,650047,2297
2025-07-08 13:52:37,192.168.1.13,212.104.57.85,15577,ICMP,371981,2199
2025-07-07 23:29:37,207.204.98.62,130.61.33.173,40074,ICMP,235857,961
2025-07-08 14:50:37,64.197.92.250,211.39.231.57,21,UDP,815700,565
2025-07-08 10:18:37,32.224.9.231,192.168.1.27,1267,ICMP,8349914,44
2025-07-08 03:45:37,63.227.43.1,219.182.96.152,25085,UDP,492248,1532
2025-07-07 20:48:37,195.91.185.194,192.168.1.36,14977,TCP,8648591,1443
2025-07-08 00:22:37,139.227.194.220,4.146.247.130,1264,UDP,553983,362
2025-07-07 23:56:37,43.93.233.226,18.125.169.171,28711,ICMP,410322,388
2025-07-07 22:52:37,194.121.40.156,67.173.190.95,23177,TCP,10601,2756
2025-07-08 19:13:37,199.119.150.212,188.203.9.207,45878,ICMP,630998,2178
2025-07-08 17:19:37,21.186.60.209,132.2.73.56,8685,ICMP,951255,45
2025-07-08 00:18:37,192.168.1.41,64.94.201.159,9191,UDP,655114,2277
2025-07-08 13:57:37,21.186.60.209,115.47.181.91,993,UDP,887224,3205
2025-07-08 16:40:37,177.16.66.94,192.168.1.33,29147,TCP,665855,390
2025-07-08 19:08:37,177.16.66.94,90.220.109.29,63638,UDP,923495,477
2025-07-07 23:48:37,196.44.170.188,21.186.60.209,43649,UDP,45312,2864
2025-07-08 15:11:37,192.168.1.15,221.254.243.92,23666,TCP,643855,2091
2025-07-08 10:23:37,192.168.1.49,192.168.1.27,53980,TCP,110579,908
2025-07-07 21:14:37,192.168.1.25,192.168.1.44,995,UDP,685334,2716
2025-07-07 22:38:37,213.219.150.233,192.168.1.31,21,TCP,397431,1388
2025-07-08 12:55:37,192.168.1.47,93.98.62.57,35320,UDP,890539,1406
2025-07-08 05:59:37,186.32.162.56,169.36.133.71,45878,TCP,907239,3558
